storm_id,storm_name,year,fulldate,time,lat_center,lon_center,max_sus_wind_speed
2005262N13127,DAMREY,2005,20050925,1500,19.1089,111.253,82
2005262N13127,DAMREY,2005,20050925,1800,19.075,110.75,80
2005262N13127,DAMREY,2005,20050925,2100,18.8617,110.331,75
2005262N13127,DAMREY,2005,20050926,0,18.675,109.925,70
2005262N13127,DAMREY,2005,20050926,300,18.7043,109.477,67
2005262N13127,DAMREY,2005,20050926,600,18.85,109.025,65
2005262N13127,DAMREY,2005,20050926,900,19.0356,108.587,62
2005262N13127,DAMREY,2005,20050926,1200,19.225,108.175,60
2005262N13127,DAMREY,2005,20050926,1500,19.3434,107.833,57
2005262N13127,DAMREY,2005,20050926,1800,19.425,107.45,55
2005262N13127,DAMREY,2005,20050926,2100,19.4911,106.934,52
2005262N13127,DAMREY,2005,20050927,0,19.55,106.325,50
2005262N13127,DAMREY,2005,20050927,300,19.6495,105.652,47
2005262N13127,DAMREY,2005,20050927,600,19.7,104.973,45
2005262N13127,DAMREY,2005,20050927,900,19.6251,104.374,40
2005262N13127,DAMREY,2005,20050927,1200,19.4818,103.809,35
2005262N13127,DAMREY,2005,20050927,1500,19.3732,103.229,32
2005262N13127,DAMREY,2005,20050927,1800,19.4167,102.633,30
2005330N09096,BAAZ,2005,20051126,600,9.4,96.1,15
2005330N09096,BAAZ,2005,20051126,900,9.56002,95.8076,15
2005330N09096,BAAZ,2005,20051126,1200,9.7,95.5,15
2005330N09096,BAAZ,2005,20051126,1500,9.82002,95.1775,17
2005330N09096,BAAZ,2005,20051126,1800,10,94.9,20
2005330N09096,BAAZ,2005,20051126,2100,10.3573,94.7724,22
2005330N09096,BAAZ,2005,20051127,0,10.7,94.6,25
2005330N09096,BAAZ,2005,20051127,300,10.845,94.2099,25
2005330N09096,BAAZ,2005,20051127,600,10.9,93.7,25
2005330N09096,BAAZ,2005,20051127,900,10.9798,93.1876,27
2005330N09096,BAAZ,2005,20051127,1200,11,92.6,30
2005330N09096,BAAZ,2005,20051127,1500,10.945,91.915,30
2005330N09096,BAAZ,2005,20051127,1800,10.8,91.2,30
2005330N09096,BAAZ,2005,20051127,2100,10.52,90.5122,32
2005330N09096,BAAZ,2005,20051128,0,10.3,89.9,35
2005330N09096,BAAZ,2005,20051128,300,10.3778,89.6362,35
2005330N09096,BAAZ,2005,20051128,600,10.5,89.3333,35
2005330N09096,BAAZ,2005,20051128,900,10.5486,88.7385,35
2005330N09096,BAAZ,2005,20051128,1200,10.6,88.3,35
2005330N09096,BAAZ,2005,20051128,1500,10.6887,87.8462,40
2005330N09096,BAAZ,2005,20051128,1800,10.8,87.65,45
2005330N09096,BAAZ,2005,20051128,2100,10.9138,87.4425,45
2005330N09096,BAAZ,2005,20051129,0,11.05,87,45
2005330N09096,BAAZ,2005,20051129,300,11.2324,86.5963,45
2005330N09096,BAAZ,2005,20051129,600,11.65,85.95,45
2005330N09096,BAAZ,2005,20051129,900,12.0088,85.2713,45
2005330N09096,BAAZ,2005,20051129,1200,12.3,84.6,45
2005330N09096,BAAZ,2005,20051129,1500,12.2537,84.4637,45
2005330N09096,BAAZ,2005,20051129,1800,12.2,84.35,45
2005330N09096,BAAZ,2005,20051129,2100,12.2313,84.235,42
2005330N09096,BAAZ,2005,20051130,0,12.3,84.15,40
2005330N09096,BAAZ,2005,20051130,300,12.39,84.1025,40
2005330N09096,BAAZ,2005,20051130,600,12.7,84.1,40
2005330N09096,BAAZ,2005,20051130,900,12.6613,84.1613,40
2005330N09096,BAAZ,2005,20051130,1200,12.6,84.2,40
2005330N09096,BAAZ,2005,20051130,1500,12.5813,84.1112,42
2005330N09096,BAAZ,2005,20051130,1800,12.6,84,45
2005330N09096,BAAZ,2005,20051130,2100,12.6787,83.9713,45
2005330N09096,BAAZ,2005,20051201,0,12.75,83.95,45
2005330N09096,BAAZ,2005,20051201,300,12.74,83.8825,45
2005330N09096,BAAZ,2005,20051201,600,12.7,83.55,45
2005330N09096,BAAZ,2005,20051201,900,12.6787,83.475,40
2005330N09096,BAAZ,2005,20051201,1200,12.65,83.4,35
2005330N09096,BAAZ,2005,20051201,1500,12.6037,83.3288,35
2005330N09096,BAAZ,2005,20051201,1800,12.8,83,35
2005330N09096,BAAZ,2005,20051201,2100,12.7186,82.89,35
2005330N09096,BAAZ,2005,20051202,0,12.6,82.5667,35
2005330N09096,BAAZ,2005,20051202,300,12.3759,82.4439,32
2005330N09096,BAAZ,2005,20051202,600,12.1,82.2,30
2005330N09096,BAAZ,2005,20051202,900,12.1551,81.8076,30
2005330N09096,BAAZ,2005,20051202,1200,12.3,81.4,30
2005330N09096,BAAZ,2005,20051202,1500,12.4499,81.1275,30
2005330N09096,BAAZ,2005,20051202,1800,12.6,80.9,30
2005330N09096,BAAZ,2005,20051202,2100,12.7375,80.6425,30
2005330N09096,BAAZ,2005,20051203,0,12.8,80.4,30
2005330N09096,BAAZ,2005,20051203,300,12.7225,80.1849,27
2005330N09096,BAAZ,2005,20051203,600,12.6,80,25
2005330N09096,BAAZ,2005,20051203,900,12.5369,79.837,22
2005330N09096,BAAZ,2005,20051203,1200,12.5,79.7,20
2005330N09096,BAAZ,2005,20051203,1500,12.4829,79.5829,20
2005330N09096,BAAZ,2005,20051203,1800,12.4804,79.4804,20
2005330N09096,BAAZ,2005,20051203,2100,12.4878,79.3878,20
2005330N09096,BAAZ,2005,20051204,0,12.5,79.3,20
2005338N09093,FANOOS,2005,20051204,600,8.7,93,20
2005338N09093,FANOOS,2005,20051204,900,8.88509,92.6776,20
2005338N09093,FANOOS,2005,20051204,1200,9.1,92.4,20
2005338N09093,FANOOS,2005,20051204,1500,9.35745,92.1925,20
2005338N09093,FANOOS,2005,20051204,1800,9.6,92,20
2005338N09093,FANOOS,2005,20051204,2100,9.765,91.7575,20
2005338N09093,FANOOS,2005,20051205,0,9.9,91.5,20
2005338N09093,FANOOS,2005,20051205,300,10.0575,91.2575,22
2005338N09093,FANOOS,2005,20051205,600,10.2,91,25
2005338N09093,FANOOS,2005,20051205,900,10.285,90.6924,27
2005338N09093,FANOOS,2005,20051205,1200,10.4,90.4,30
2005338N09093,FANOOS,2005,20051205,1500,10.6274,90.1925,30
2005338N09093,FANOOS,2005,20051205,1800,10.9,90,30
2005338N09093,FANOOS,2005,20051205,2100,11.165,89.765,32
2005338N09093,FANOOS,2005,20051206,0,11.4,89.5,35
2005338N09093,FANOOS,2005,20051206,300,11.376,89.266,35
2005338N09093,FANOOS,2005,20051206,600,11.3,89.1,35
2005338N09093,FANOOS,2005,20051206,900,11.3928,88.7714,40
2005338N09093,FANOOS,2005,20051206,1200,11.3,88.65,45
2005338N09093,FANOOS,2005,20051206,1500,11.2537,88.5,47
2005338N09093,FANOOS,2005,20051206,1800,11.2,88.1,50
2005338N09093,FANOOS,2005,20051206,2100,11.1575,87.9388,52
2005338N09093,FANOOS,2005,20051207,0,11.1,87.8,55
2005338N09093,FANOOS,2005,20051207,300,11.0037,87.21,55
2005338N09093,FANOOS,2005,20051207,600,10.9,86.9,55
2005338N09093,FANOOS,2005,20051207,900,10.8175,86.6,55
2005338N09093,FANOOS,2005,20051207,1200,10.75,86.55,55
2005338N09093,FANOOS,2005,20051207,1500,10.685,86.4825,55
2005338N09093,FANOOS,2005,20051207,1800,10.65,86.15,55
2005338N09093,FANOOS,2005,20051207,2100,10.66,86.0575,55
2005338N09093,FANOOS,2005,20051208,0,10.7,85.95,55
2005338N09093,FANOOS,2005,20051208,300,10.5037,85.8363,55
2005338N09093,FANOOS,2005,20051208,600,10.55,85.45,55
2005338N09093,FANOOS,2005,20051208,900,10.5688,85.0288,55
2005338N09093,FANOOS,2005,20051208,1200,10.55,84.6,55
2005338N09093,FANOOS,2005,20051208,1500,10.475,84.4537,55
2005338N09093,FANOOS,2005,20051208,1800,10.4,84.05,55
2005338N09093,FANOOS,2005,20051208,2100,10.3888,83.8575,57
2005338N09093,FANOOS,2005,20051209,0,10.4,83.4,60
2005338N09093,FANOOS,2005,20051209,300,10.4,82.95,60
2005338N09093,FANOOS,2005,20051209,600,10.4,82.75,60
2005338N09093,FANOOS,2005,20051209,900,10.4,82.3,60
2005338N09093,FANOOS,2005,20051209,1200,10.4,81.85,60
2005338N09093,FANOOS,2005,20051209,1500,10.3888,81.3887,60
2005338N09093,FANOOS,2005,20051209,1800,10.4,81.2,60
2005338N09093,FANOOS,2005,20051209,2100,10.4862,80.8101,57
2005338N09093,FANOOS,2005,20051210,0,10.5498,80.4504,55
2005338N09093,FANOOS,2005,20051210,300,10.4934,80.1672,50
2005338N09093,FANOOS,2005,20051210,600,10.3854,79.9433,45
2005338N09093,FANOOS,2005,20051210,900,10.2798,79.7424,45
2005338N09093,FANOOS,2005,20051210,1200,10.18,79.5,45
2005338N09093,FANOOS,2005,20051210,1500,10.15,79.1301,37
2005338N09093,FANOOS,2005,20051210,1800,10.2,78.7,30
2005338N09093,FANOOS,2005,20051210,2100,10.1525,78.235,30
2005338N09093,FANOOS,2005,20051211,0,10,77.8,30
2005338N09093,FANOOS,2005,20051211,300,9.7374,77.4775,27
2005338N09093,FANOOS,2005,20051211,600,9.4,77.2,25
2005338N09093,FANOOS,2005,20051211,900,9.05751,76.885,25
2005338N09093,FANOOS,2005,20051211,1200,8.7,76.6,25
2005338N09093,FANOOS,2005,20051211,1500,8.31246,76.3925,25
2005338N09093,FANOOS,2005,20051211,1800,8,76.2,25
2005338N09093,FANOOS,2005,20051211,2100,7.87748,75.9651,25
2005338N09093,FANOOS,2005,20051212,0,7.8,75.7,25
2005338N09093,FANOOS,2005,20051212,300,7.60749,75.4075,25
2005338N09093,FANOOS,2005,20051212,600,7.4,75.1,25
2005338N09093,FANOOS,2005,20051212,900,7.24252,74.7775,25
2005338N09093,FANOOS,2005,20051212,1200,7.1,74.5,25
2005338N09093,FANOOS,2005,20051212,1500,6.95249,74.32,20
2005338N09093,FANOOS,2005,20051212,1800,6.8,74.2,15
2006114N08090,MALA,2006,20060424,600,8.4,90.1,20
2006114N08090,MALA,2006,20060424,900,8.47753,89.89,22
2006114N08090,MALA,2006,20060424,1200,8.6,89.7,25
2006114N08090,MALA,2006,20060424,1500,8.79249,89.555,27
2006114N08090,MALA,2006,20060424,1800,9,89.5,30
2006114N08090,MALA,2006,20060424,2100,9.15001,89.5924,32
2006114N08090,MALA,2006,20060425,0,9.3,89.7,35
2006114N08090,MALA,2006,20060425,300,9.5,89.832,35
2006114N08090,MALA,2006,20060425,600,9.63333,89.9,35
2006114N08090,MALA,2006,20060425,900,9.70428,89.7586,40
2006114N08090,MALA,2006,20060425,1200,10,89.55,45
2006114N08090,MALA,2006,20060425,1500,10.0862,89.5812,45
2006114N08090,MALA,2006,20060425,1800,10.15,89.65,45
2006114N08090,MALA,2006,20060425,2100,10.1313,89.7713,45
2006114N08090,MALA,2006,20060426,0,10.4,89.65,45
2006114N08090,MALA,2006,20060426,300,10.57,89.7437,45
2006114N08090,MALA,2006,20060426,600,11.05,89.8,45
2006114N08090,MALA,2006,20060426,900,11.2687,90.0725,45
2006114N08090,MALA,2006,20060426,1200,11.7,90.3,45
2006114N08090,MALA,2006,20060426,1500,12.0587,90.4938,45
2006114N08090,MALA,2006,20060426,1800,12.1,90.4,45
2006114N08090,MALA,2006,20060426,2100,12.0675,90.2599,50
2006114N08090,MALA,2006,20060427,0,12.05,90.15,55
2006114N08090,MALA,2006,20060427,300,12.41,90.1338,60
2006114N08090,MALA,2006,20060427,600,12.55,90.2,65
2006114N08090,MALA,2006,20060427,900,12.6213,90.335,67
2006114N08090,MALA,2006,20060427,1200,12.95,90.5,70
2006114N08090,MALA,2006,20060427,1500,13.085,90.6213,75
2006114N08090,MALA,2006,20060427,1800,13.25,90.75,80
2006114N08090,MALA,2006,20060427,2100,13.6713,90.925,85
2006114N08090,MALA,2006,20060428,0,14.1,91.35,90
2006114N08090,MALA,2006,20060428,300,14.5249,91.7289,102
2006114N08090,MALA,2006,20060428,600,14.95,92.1,115
2006114N08090,MALA,2006,20060428,900,15.275,92.3963,117
2006114N08090,MALA,2006,20060428,1200,15.55,92.65,120
2006114N08090,MALA,2006,20060428,1500,15.9787,93.0538,120
2006114N08090,MALA,2006,20060428,1800,16.15,93.2,120
2006114N08090,MALA,2006,20060428,2100,16.55,93.5788,112
2006114N08090,MALA,2006,20060429,0,16.7,93.7,105
2006114N08090,MALA,2006,20060429,300,17.1174,94.0564,97
2006114N08090,MALA,2006,20060429,600,17.5429,94.4572,90
2006114N08090,MALA,2006,20060429,900,17.9977,94.9498,77
2006114N08090,MALA,2006,20060429,1200,18.475,95.475,65
2006262N19069,MUKDA,2006,20060919,600,19.4,68.7,20
2006262N19069,MUKDA,2006,20060919,900,19.4126,68.535,20
2006262N19069,MUKDA,2006,20060919,1200,19.4,68.4,20
2006262N19069,MUKDA,2006,20060919,1500,19.3499,68.3075,22
2006262N19069,MUKDA,2006,20060919,1800,19.3,68.2,25
2006262N19069,MUKDA,2006,20060919,2100,19.285,68.015,25
