storm_id,storm_name,year,fulldate,time,lat_center,lon_center,max_sus_wind_speed,
2007225N12331,DEAN,2007,20070817,0900,14.2845,-60.7728,85,
2007225N12331,DEAN,2007,20070817,1200,14.4,-61.7,90,
2007225N12331,DEAN,2007,20070817,1500,14.6072,-62.6222,100,
2007225N12331,DEAN,2007,20070817,1800,14.8,-63.5,110,
2007225N12331,DEAN,2007,20070817,2100,14.8721,-64.3228,117,
2007225N12331,DEAN,2007,20070818,0000,14.9,-65.1,125,
2007225N12331,DEAN,2007,20070818,0300,14.9273,-65.8652,135,
2007225N12331,DEAN,2007,20070818,0600,15,-66.6,145,
2007225N12331,DEAN,2007,20070818,0900,15.1696,-67.3,145,
2007225N12331,DEAN,2007,20070818,1200,15.4,-68,145,
2007225N12331,DEAN,2007,20070818,1500,15.6648,-68.7423,137,
2007225N12331,DEAN,2007,20070818,1800,15.9,-69.5,130,
2007225N12331,DEAN,2007,20070818,2100,16.0147,-70.2429,125,
2007225N12331,DEAN,2007,20070819,0000,16.1,-71,120,
2007225N12331,DEAN,2007,20070819,0300,16.2347,-71.7851,120,
2007225N12331,DEAN,2007,20070819,0600,16.4,-72.6,120,
2007225N12331,DEAN,2007,20070819,0900,16.5997,-73.4425,122,
2007225N12331,DEAN,2007,20070819,1200,16.8,-74.3,125,
2007225N12331,DEAN,2007,20070819,1500,16.9496,-75.1429,125,
2007225N12331,DEAN,2007,20070819,1800,17.1,-76,125,
2007225N12331,DEAN,2007,20070819,2100,17.3145,-76.8773,125,
2007225N12331,DEAN,2007,20070820,0000,17.5,-77.8,125,
2007225N12331,DEAN,2007,20070820,0300,17.565,-78.808,127,
2007225N12331,DEAN,2007,20070820,0600,17.6,-79.8,130,
2007225N12331,DEAN,2007,20070820,0900,17.6917,-80.665,130,
2007225N12331,DEAN,2007,20070820,1200,17.8,-81.5,130,
2007225N12331,DEAN,2007,20070820,1500,17.8997,-82.3926,132,
2007225N12331,DEAN,2007,20070820,1800,18,-83.3,135,
2007225N12331,DEAN,2007,20070820,2100,18.0846,-84.2003,140,
2007225N12331,DEAN,2007,20070821,0000,18.2,-85.1,145,
2007225N12331,DEAN,2007,20070821,0300,18.4037,-85.9867,147,
2007225N12331,DEAN,2007,20070821,0600,18.6,-86.9,150,
2007225N12331,DEAN,2007,20070821,0830,18.7,-87.7,150,
2007225N12331,DEAN,2007,20070821,0900,18.7251,-87.8496,144,
2007225N12331,DEAN,2007,20070821,1200,18.9,-88.7,110,
2007225N12331,DEAN,2007,20070821,1500,19.04,-89.5991,92,
2007225N12331,DEAN,2007,20070821,1800,19.2,-90.5,75,
2007225N12331,DEAN,2007,20070821,2100,19.4419,-91.35,70,
2007225N12331,DEAN,2007,20070822,0000,19.7,-92.2,65,
2007225N12331,DEAN,2007,20070822,0300,19.9075,-93.1152,67,
2007225N12331,DEAN,2007,20070822,0600,20.1,-94,70,
2007225N12331,DEAN,2007,20070822,0900,20.3335,-94.7283,75,
2007225N12331,DEAN,2007,20070822,1200,20.5,-95.5,80,
2007225N12331,DEAN,2007,20070822,1500,20.5114,-96.5615,83,
2007225N12331,DEAN,2007,20070822,1630,20.5,-97,85,
2007225N12331,DEAN,2007,20070822,1800,20.5,-97.3,75,
2007225N12331,DEAN,2007,20070822,2100,20.5013,-98.0589,52,
2007225N12331,DEAN,2007,20070823,0000,20.5,-99,30,
2007227N24269,ERIN,2007,20070815,0000,23.7,-90.7,25,
2007227N24269,ERIN,2007,20070815,0300,24.1079,-91.2493,25,
2007227N24269,ERIN,2007,20070815,0600,24.5,-91.8,25,
2007227N24269,ERIN,2007,20070815,0900,24.8648,-92.3503,27,
2007227N24269,ERIN,2007,20070815,1200,25.2,-92.9,30,
2007227N24269,ERIN,2007,20070815,1500,25.5147,-93.4428,32,
2007227N24269,ERIN,2007,20070815,1800,25.8,-94,35,
2007227N24269,ERIN,2007,20070815,2100,26.0275,-94.6081,35,
2007227N24269,ERIN,2007,20070816,0000,26.3,-95.2,35,
2007227N24269,ERIN,2007,20070816,0300,26.7065,-95.7204,35,
2007227N24269,ERIN,2007,20070816,0600,27.2,-96.2,35,
2007227N24269,ERIN,2007,20070816,0900,27.7913,-96.6808,31,
2007227N24269,ERIN,2007,20070816,1030,28,-96.9,30,
2007227N24269,ERIN,2007,20070816,1200,28.1,-97.1,30,
2007227N24269,ERIN,2007,20070816,1500,28.4186,-97.4563,27,
2007227N24269,ERIN,2007,20070816,1800,28.8,-97.8,25,
2007227N24269,ERIN,2007,20070816,2100,29.1074,-98.1853,25,
2007227N24269,ERIN,2007,20070817,0000,29.4,-98.6,25,
2007227N24269,ERIN,2007,20070817,0300,29.7073,-99.0277,25,
2007227N24269,ERIN,2007,20070817,0600,30,-99.5,25,
2007227N24269,ERIN,2007,20070817,0900,30.2502,-100.058,22,
2007227N24269,ERIN,2007,20070817,1200,30.5,-100.6,20,
2007227N24269,ERIN,2007,20070817,1500,30.7849,-101.053,20,
2007227N24269,ERIN,2007,20070817,1800,31.1,-101.4,20,
2007227N24269,ERIN,2007,20070817,2100,31.4424,-101.66,20,
2007227N24269,ERIN,2007,20070818,0000,31.8,-101.8,20,
2007227N24269,ERIN,2007,20070818,0300,32.1499,-101.853,20,
2007227N24269,ERIN,2007,20070818,0600,32.5,-101.8,20,
2007227N24269,ERIN,2007,20070818,0900,32.8425,-101.687,20,
2007227N24269,ERIN,2007,20070818,1200,33.2,-101.5,20,
2007227N24269,ERIN,2007,20070818,1500,33.5923,-101.295,20,
2007227N24269,ERIN,2007,20070818,1800,34,-101,20,
2007227N24269,ERIN,2007,20070818,2100,34.3997,-100.61,22,
2007227N24269,ERIN,2007,20070819,0000,34.8,-100.1,25,
2007227N24269,ERIN,2007,20070819,0300,35.2603,-99.4663,37,
2007227N24269,ERIN,2007,20070819,0600,35.6,-98.8,50,
2007227N24269,ERIN,2007,20070819,0900,35.6369,-98.2406,42,
2007227N24269,ERIN,2007,20070819,1200,35.6,-97.7,35,
2007227N24269,ERIN,2007,20070819,1500,35.7008,-97.1167,27,
2007227N24269,ERIN,2007,20070819,1800,35.9,-96.5,20,
2007244N12303,FELIX,2007,20070831,1200,11.5,-56.6,25,
2007244N12303,FELIX,2007,20070831,1500,11.4254,-57.308,27,
2007244N12303,FELIX,2007,20070831,1800,11.5,-58,30,
2007244N12303,FELIX,2007,20070831,2100,11.7997,-58.677,32,
2007244N12303,FELIX,2007,20070901,0000,12.1,-59.4,35,
2007244N12303,FELIX,2007,20070901,0300,12.1406,-60.2713,37,
2007244N12303,FELIX,2007,20070901,0600,12.1,-61.1,40,
2007244N12303,FELIX,2007,20070901,0845,12.1,-61.7,45,
2007244N12303,FELIX,2007,20070901,0900,12.1042,-61.7722,45,
2007244N12303,FELIX,2007,20070901,1200,12.2,-62.8,50,
2007244N12303,FELIX,2007,20070901,1500,12.2981,-63.6898,55,
2007244N12303,FELIX,2007,20070901,1800,12.4,-64.5,60,
2007244N12303,FELIX,2007,20070901,2100,12.5071,-65.3,62,
2007244N12303,FELIX,2007,20070902,0000,12.6,-66.1,65,
2007244N12303,FELIX,2007,20070902,0300,12.6424,-66.9502,75,
2007244N12303,FELIX,2007,20070902,0600,12.7,-67.8,85,
2007244N12303,FELIX,2007,20070902,0900,12.8271,-68.6001,87,
2007244N12303,FELIX,2007,20070902,1200,13,-69.4,90,
2007244N12303,FELIX,2007,20070902,1500,13.1921,-70.2276,102,
2007244N12303,FELIX,2007,20070902,1800,13.4,-71.1,115,
2007244N12303,FELIX,2007,20070902,2100,13.6147,-72.0275,132,
2007244N12303,FELIX,2007,20070903,0000,13.8,-73,150,
2007244N12303,FELIX,2007,20070903,0300,13.939,-74.021,150,
2007244N12303,FELIX,2007,20070903,0600,14,-75,150,
2007244N12303,FELIX,2007,20070903,0700,14,-75.3,150,
2007244N12303,FELIX,2007,20070903,0900,14.0568,-75.9301,146,
2007244N12303,FELIX,2007,20070903,1200,14.2,-76.9,140,
2007244N12303,FELIX,2007,20070903,1500,14.2612,-77.8173,127,
2007244N12303,FELIX,2007,20070903,1800,14.3,-78.7,115,
2007244N12303,FELIX,2007,20070903,2100,14.3648,-79.5724,115,
2007244N12303,FELIX,2007,20070904,0000,14.4,-80.4,115,
2007244N12303,FELIX,2007,20070904,0300,14.3573,-81.1802,125,
2007244N12303,FELIX,2007,20070904,0600,14.3,-81.9,135,
2007244N12303,FELIX,2007,20070904,0900,14.2923,-82.5724,137,
2007244N12303,FELIX,2007,20070904,1200,14.3,-83.2,140,
2007244N12303,FELIX,2007,20070904,1500,14.2774,-83.8226,112,
2007244N12303,FELIX,2007,20070904,1800,14.3,-84.4,85,
2007244N12303,FELIX,2007,20070904,2100,14.4198,-84.915,67,
2007244N12303,FELIX,2007,20070905,0000,14.6,-85.4,50,
2007244N12303,FELIX,2007,20070905,0300,14.7849,-85.9076,37,
2007244N12303,FELIX,2007,20070905,0600,15,-86.4,25,
2007244N12303,FELIX,2007,20070905,0900,15.2348,-86.8502,22,
2007244N12303,FELIX,2007,20070905,1200,15.5,-87.3,20,
2007244N12303,FELIX,2007,20070905,1500,15.8073,-87.7775,20,
2007244N12303,FELIX,2007,20070905,1800,16.1,-88.3,20,
2007244N12303,FELIX,2007,20070905,2100,16.3299,-88.8776,20,
2007244N12303,FELIX,2007,20070906,0000,16.5,-89.5,20,
2007244N12303,FELIX,2007,20070906,0300,16.5921,-90.1205,20,
2007244N12303,FELIX,2007,20070906,0600,16.7,-90.8,20,
2007244N12303,FELIX,2007,20070906,0900,16.9276,-91.5923,20,
2007244N12303,FELIX,2007,20070906,1200,17.2,-92.4,20,
2007244N12303,FELIX,2007,20070906,1500,17.4577,-93.1273,17,
2007244N12303,FELIX,2007,20070906,1800,17.7,-93.8,15,
2007251N30288,GABRIELLE,2007,20070908,0000,30.1,-71.8,40,
2007251N30288,GABRIELLE,2007,20070908,0300,30.2828,-72.2948,40,
2007251N30288,GABRIELLE,2007,20070908,0600,30.5,-72.8,40,
2007251N30288,GABRIELLE,2007,20070908,0900,30.7775,-73.315,37,
2007251N30288,GABRIELLE,2007,20070908,1200,31.1,-73.8,35,
2007251N30288,GABRIELLE,2007,20070908,1500,31.4347,-74.2154,35,
2007251N30288,GABRIELLE,2007,20070908,1800,31.8,-74.6,35,
2007251N30288,GABRIELLE,2007,20070908,2100,32.185,-75.0151,37,
2007251N30288,GABRIELLE,2007,20070909,0000,32.6,-75.4,40,
2007251N30288,GABRIELLE,2007,20070909,0300,33.0499,-75.7301,42,
2007251N30288,GABRIELLE,2007,20070909,0600,33.5,-76,45,
2007251N30288,GABRIELLE,2007,20070909,0900,33.9014,-76.2525,47,
2007251N30288,GABRIELLE,2007,20070909,1200,34.3,-76.4,50,
2007251N30288,GABRIELLE,2007,20070909,1500,34.7244,-76.412,50,
2007251N30288,GABRIELLE,2007,20070909,1530,34.8,-76.4,50,
2007251N30288,GABRIELLE,2007,20070909,1800,35.2,-76.3,45,
2007251N30288,GABRIELLE,2007,20070909,2100,35.624,-76.0981,42,
2007251N30288,GABRIELLE,2007,20070910,0000,36,-75.8,40,
2007251N30288,GABRIELLE,2007,20070910,0300,36.3797,-75.4524,35,
2007251N30288,GABRIELLE,2007,20070910,0600,36.7,-75,30,
2007251N30288,GABRIELLE,2007,20070910,0900,36.9218,-74.4741,30,
2007251N30288,GABRIELLE,2007,20070910,1200,37.1,-73.8,30,
2007251N30288,GABRIELLE,2007,20070910,1500,37.2999,-72.9597,30,
2007251N30288,GABRIELLE,2007,20070910,1800,37.5,-72,30,
2007251N30288,GABRIELLE,2007,20070910,2100,37.692,-71.0143,30,
2007251N30288,GABRIELLE,2007,20070911,0000,37.9,-70,30,
2007251N30288,GABRIELLE,2007,20070911,0300,38.1415,-68.9966,30,
2007251N30288,GABRIELLE,2007,20070911,0600,38.4,-68,30,
2007255N13316,INGRID,2007,20070912,0600,13,-43.6,25,
2007255N13316,INGRID,2007,20070912,0900,12.9951,-43.94,27,
2007255N13316,INGRID,2007,20070912,1200,13,-44.3,30,
2007255N13316,INGRID,2007,20070912,1500,13.0275,-44.6926,30,
2007255N13316,INGRID,2007,20070912,1800,13.1,-45.1,30,
2007255N13316,INGRID,2007,20070912,2100,13.2349,-45.5,30,
2007255N13316,INGRID,2007,20070913,0000,13.4,-45.9,30,
2007255N13316,INGRID,2007,20070913,0300,13.5424,-46.3001,32,
2007255N13316,INGRID,2007,20070913,0600,13.7,-46.7,35,
2007255N13316,INGRID,2007,20070913,0900,13.9,-47.115,35,
2007255N13316,INGRID,2007,20070913,1200,14.1,-47.5,35,
2007255N13316,INGRID,2007,20070913,1500,14.2574,-47.8226,35,
2007255N13316,INGRID,2007,20070913,1800,14.4,-48.1,35,
2007255N13316,INGRID,2007,20070913,2100,14.5499,-48.3426,35,
2007255N13316,INGRID,2007,20070914,0000,14.7,-48.6,35,
2007255N13316,INGRID,2007,20070914,0300,14.85,-48.9425,35,
2007255N13316,INGRID,2007,20070914,0600,15,-49.3,35,
2007255N13316,INGRID,2007,20070914,0900,15.1499,-49.6076,37,
2007255N13316,INGRID,2007,20070914,1200,15.3,-49.9,40,
2007255N13316,INGRID,2007,20070914,1500,15.4499,-50.1926,40,
2007255N13316,INGRID,2007,20070914,1800,15.6,-50.5,40,
2007255N13316,INGRID,2007,20070914,2100,15.7499,-50.8201,37,
2007255N13316,INGRID,2007,20070915,0000,15.9,-51.2,35,
2007255N13316,INGRID,2007,20070915,0300,16.065,-51.6699,35,
2007255N13316,INGRID,2007,20070915,0600,16.2,-52.2,35,
2007255N13316,INGRID,2007,20070915,0900,16.2574,-52.7427,35,
2007255N13316,INGRID,2007,20070915,1200,16.3,-53.3,35,
2007255N13316,INGRID,2007,20070915,1500,16.3924,-53.8575,32,
2007255N13316,INGRID,2007,20070915,1800,16.5,-54.4,30,
2007255N13316,INGRID,2007,20070915,2100,16.5999,-54.915,30,
2007255N13316,INGRID,2007,20070916,0000,16.7,-55.4,30,
2007255N13316,INGRID,2007,20070916,0300,16.7999,-55.8576,30,
2007255N13316,INGRID,2007,20070916,0600,16.9,-56.3,30,
2007255N13316,INGRID,2007,20070916,0900,17.0074,-56.75,30,
2007255N13316,INGRID,2007,20070916,1200,17.1,-57.2,30,
2007255N13316,INGRID,2007,20070916,1500,17.1574,-57.6501,30,
2007255N13316,INGRID,2007,20070916,1800,17.2,-58.1,30,
2007255N13316,INGRID,2007,20070916,2100,17.2424,-58.5501,27,
2007255N13316,INGRID,2007,20070917,0000,17.3,-59,25,
2007255N13316,INGRID,2007,20070917,0300,17.37,-59.4651,25,
2007255N13316,INGRID,2007,20070917,0600,17.5,-59.9,25,
2007255N13316,INGRID,2007,20070917,0900,17.735,-60.2874,25,
2007255N13316,INGRID,2007,20070917,1200,18,-60.6,25,
2007255N13316,INGRID,2007,20070917,1500,18.2074,-60.8227,25,
2007255N13316,INGRID,2007,20070917,1800,18.4,-61,25,
2007255N13316,INGRID,2007,20070917,2100,18.615,-61.2075,22,
2007255N13316,INGRID,2007,20070918,0000,18.8,-61.4,20,
2007255N13316,INGRID,2007,20070918,0300,18.9225,-61.5576,20,
2007255N13316,INGRID,2007,20070918,0600,19,-61.7,20,
2007255N13316,INGRID,2007,20070918,0900,19.055,-61.8475,20,
2007255N13316,INGRID,2007,20070918,1200,19.1,-62,20,
2007255N27265,HUMBERTO,2007,20070912,0600,27.3,-95,25,
2007255N27265,HUMBERTO,2007,20070912,0900,27.55,-95.0674,30,
2007255N27265,HUMBERTO,2007,20070912,1200,27.8,-95.1,35,
2007255N27265,HUMBERTO,2007,20070912,1500,28.05,-95.0725,40,
2007255N27265,HUMBERTO,2007,20070912,1800,28.3,-95,45,
2007255N27265,HUMBERTO,2007,20070912,2100,28.535,-94.9223,50,
2007255N27265,HUMBERTO,2007,20070913,0000,28.8,-94.8,55,
2007255N27265,HUMBERTO,2007,20070913,0300,29.1515,-94.639,67,
2007255N27265,HUMBERTO,2007,20070913,0600,29.5,-94.4,80,
2007255N27265,HUMBERTO,2007,20070913,0700,29.6,-94.3,80,
2007255N27265,HUMBERTO,2007,20070913,0900,29.8569,-94.0434,74,
2007255N27265,HUMBERTO,2007,20070913,1200,30.3,-93.6,65,
2007255N27265,HUMBERTO,2007,20070913,1500,30.6614,-93.2308,50,
2007255N27265,HUMBERTO,2007,20070913,1800,31,-92.9,35,
2007255N27265,HUMBERTO,2007,20070913,2100,31.3496,-92.6219,30,
2007255N27265,HUMBERTO,2007,20070914,0000,31.7,-92.3,25,
2007255N27265,HUMBERTO,2007,20070914,0300,32.08,-91.8379,22,
2007255N27265,HUMBERTO,2007,20070914,0600,32.4,-91.3,20,
2007255N27265,HUMBERTO,2007,20070914,0900,32.5904,-90.7498,20,
2007255N27265,HUMBERTO,2007,20070914,1200,32.7,-90.2,20,
2007266N36314,JERRY,2007,20070923,0000,36.2,-46.1,30,
2007266N36314,JERRY,2007,20070923,0300,36.2375,-46.0749,32,
2007266N36314,JERRY,2007,20070923,0600,36.2,-46.1,35,
2007266N36314,JERRY,2007,20070923,0900,36.0625,-46.2002,35,
2007266N36314,JERRY,2007,20070923,1200,36,-46.3,35,
2007266N36314,JERRY,2007,20070923,1500,36.19,-46.315,35,
2007266N36314,JERRY,2007,20070923,1800,36.5,-46.3,35,
2007266N36314,JERRY,2007,20070923,2100,36.7625,-46.3295,35,
2007266N36314,JERRY,2007,20070924,0000,37.1,-46.3,35,
2007266N36314,JERRY,2007,20070924,0300,37.5546,-46.1888,35,
2007266N36314,JERRY,2007,20070924,0600,38.1,-45.9,35,
2007266N36314,JERRY,2007,20070924,0900,38.6479,-45.3596,35,
2007266N36314,JERRY,2007,20070924,1200,39.3,-44.7,35,
2007266N36314,JERRY,2007,20070924,1500,40.1051,-44.0829,32,
2007266N36314,JERRY,2007,20070924,1800,41,-43.5,30,
2007268N10324,KAREN,2007,20070925,0000,10,-35.9,30,
2007268N10324,KAREN,2007,20070925,0300,10.1478,-36.4649,32,
2007268N10324,KAREN,2007,20070925,0600,10.3,-37,35,
2007268N10324,KAREN,2007,20070925,0900,10.4573,-37.4925,35,
2007268N10324,KAREN,2007,20070925,1200,10.6,-38,35,
2007268N10324,KAREN,2007,20070925,1500,10.715,-38.585,35,
2007268N10324,KAREN,2007,20070925,1800,10.8,-39.2,35,
2007268N10324,KAREN,2007,20070925,2100,10.8424,-39.8076,37,
2007268N10324,KAREN,2007,20070926,0000,10.9,-40.4,40,
2007268N10324,KAREN,2007,20070926,0300,11.0199,-40.9725,45,
2007268N10324,KAREN,2007,20070926,0600,11.2,-41.5,50,
2007268N10324,KAREN,2007,20070926,0900,11.4274,-41.9651,57,
2007268N10324,KAREN,2007,20070926,1200,11.7,-42.4,65,
2007268N10324,KAREN,2007,20070926,1500,11.9998,-42.8201,65,
2007268N10324,KAREN,2007,20070926,1800,12.3,-43.3,65,
2007268N10324,KAREN,2007,20070926,2100,12.5651,-43.935,62,
2007268N10324,KAREN,2007,20070927,0000,12.8,-44.6,60,
2007268N10324,KAREN,2007,20070927,0300,13.0148,-45.1651,57,
2007268N10324,KAREN,2007,20070927,0600,13.2,-45.7,55,
2007268N10324,KAREN,2007,20070927,0900,13.3349,-46.2503,55,
2007268N10324,KAREN,2007,20070927,1200,13.5,-46.8,55,
2007268N10324,KAREN,2007,20070927,1500,13.8225,-47.3646,52,
2007268N10324,KAREN,2007,20070927,1800,14.1,-47.9,50,
2007268N10324,KAREN,2007,20070927,2100,14.13,-48.4178,50,
2007268N10324,KAREN,2007,20070928,0000,14.1,-48.8,50,
2007268N10324,KAREN,2007,20070928,0300,14.1774,-48.9675,45,
2007268N10324,KAREN,2007,20070928,0600,14.3,-49,40,
2007268N10324,KAREN,2007,20070928,0900,14.375,-48.9852,37,
2007268N10324,KAREN,2007,20070928,1200,14.6,-49,35,
2007268N10324,KAREN,2007,20070928,1500,15.1995,-49.08,35,
2007268N10324,KAREN,2007,20070928,1800,15.8,-49.4,35,
2007268N10324,KAREN,2007,20070928,2100,16.0254,-50.1102,35,
2007268N10324,KAREN,2007,20070929,0000,16.1,-51,35,
2007268N10324,KAREN,2007,20070929,0300,16.1847,-51.8004,32,
2007268N10324,KAREN,2007,20070929,0600,16.3,-52.6,30,
2007268N10324,KAREN,2007,20070929,0900,16.5181,-53.3993,30,
2007268N10324,KAREN,2007,20070929,1200,16.8,-54.2,30,
2007269N22265,LORENZO,2007,20070925,1800,21.8,-94.8,25,
2007269N22265,LORENZO,2007,20070925,2100,21.7976,-95.0576,25,
2007269N22265,LORENZO,2007,20070926,0000,21.7,-95.2,25,
2007269N22265,LORENZO,2007,20070926,0300,21.4575,-95.1523,25,
2007269N22265,LORENZO,2007,20070926,0600,21.2,-95,25,
2007269N22265,LORENZO,2007,20070926,0900,21.0475,-94.8575,27,
2007269N22265,LORENZO,2007,20070926,1200,21,-94.7,30,
2007269N22265,LORENZO,2007,20070926,1500,21.085,-94.5052,30,
2007269N22265,LORENZO,2007,20070926,1800,21.2,-94.4,30,
2007269N22265,LORENZO,2007,20070926,2100,21.2451,-94.5199,30,
2007269N22265,LORENZO,2007,20070927,0000,21.2,-94.7,30,
2007269N22265,LORENZO,2007,20070927,0300,21.015,-94.75,30,
2007269N22265,LORENZO,2007,20070927,0600,20.8,-94.8,30,
2007269N22265,LORENZO,2007,20070927,0900,20.6774,-94.9125,37,
2007269N22265,LORENZO,2007,20070927,1200,20.6,-95.1,45,
2007269N22265,LORENZO,2007,20070927,1500,20.535,-95.3775,52,
2007269N22265,LORENZO,2007,20070927,1800,20.5,-95.7,60,
2007269N22265,LORENZO,2007,20070927,2100,20.4925,-95.9802,65,
2007269N22265,LORENZO,2007,20070928,0000,20.5,-96.3,70,
2007269N22265,LORENZO,2007,20070928,0300,20.5001,-96.7395,67,
2007269N22265,LORENZO,2007,20070928,0500,20.5,-97,65,
2007269N22265,LORENZO,2007,20070928,0600,20.5,-97.1,65,
2007269N22265,LORENZO,2007,20070928,0900,20.4882,-97.5216,47,
2007269N22265,LORENZO,2007,20070928,1200,20.5,-98,30,
2007269N22265,LORENZO,2007,20070928,1500,20.5789,-98.3843,25,
2007269N22265,LORENZO,2007,20070928,1800,20.7,-98.7,20,
2007271N14334,MELISSA,2007,20070928,0600,14,-25.8,25,
2007271N14334,MELISSA,2007,20070928,0900,14.005,-26,27,
2007271N14334,MELISSA,2007,20070928,1200,14,-26.2,30,
2007271N14334,MELISSA,2007,20070928,1500,13.985,-26.4,30,
2007271N14334,MELISSA,2007,20070928,1800,14,-26.6,30,
2007271N14334,MELISSA,2007,20070928,2100,14.0775,-26.8,30,
2007271N14334,MELISSA,2007,20070929,0000,14.2,-27,30,
2007271N14334,MELISSA,2007,20070929,0300,14.3274,-27.1776,32,
2007271N14334,MELISSA,2007,20070929,0600,14.5,-27.4,35,
2007271N14334,MELISSA,2007,20070929,0900,14.75,-27.7124,35,
2007271N14334,MELISSA,2007,20070929,1200,15,-28.1,35,
2007271N14334,MELISSA,2007,20070929,1500,15.165,-28.5351,35,
2007271N14334,MELISSA,2007,20070929,1800,15.3,-29,35,
2007271N14334,MELISSA,2007,20070929,2100,15.4574,-29.4425,35,
2007271N14334,MELISSA,2007,20070930,0000,15.6,-29.9,35,
2007271N14334,MELISSA,2007,20070930,0300,15.7149,-30.385,32,
2007271N14334,MELISSA,2007,20070930,0600,15.8,-30.9,30,
2007271N14334,MELISSA,2007,20070930,0900,15.8498,-31.4277,27,
2007271N14334,MELISSA,2007,20070930,1200,15.9,-32,25,
2007271N14334,MELISSA,2007,20070930,1500,15.9998,-32.6199,25,
2007271N14334,MELISSA,2007,20070930,1800,16.1,-33.3,25,
2007271N14334,MELISSA,2007,20070930,2100,16.1576,-34.0576,25,
2007271N14334,MELISSA,2007,20071001,0000,16.2,-34.8,25,
2007271N14334,MELISSA,2007,20071001,0300,16.2421,-35.4226,25,
2007271N14334,MELISSA,2007,20071001,0600,16.3,-36,25,
2007271N14334,MELISSA,2007,20071001,0900,16.3772,-36.5852,25,
2007271N14334,MELISSA,2007,20071001,1200,16.5,-37.2,25,
2007271N14334,MELISSA,2007,20071001,1500,16.6923,-37.8774,25,
2007271N14334,MELISSA,2007,20071001,1800,16.9,-38.6,25,
2007271N14334,MELISSA,2007,20071001,2100,17.0574,-39.3502,25,
2007271N14334,MELISSA,2007,20071002,0000,17.2,-40.1,25,
2007271N14334,MELISSA,2007,20071002,0300,17.3199,-40.8304,22,
2007271N14334,MELISSA,2007,20071002,0600,17.5,-41.5,20,
2007271N14334,MELISSA,2007,20071002,0900,17.8198,-42.0874,20,
2007271N14334,MELISSA,2007,20071002,1200,18.2,-42.6,20,
2007271N14334,MELISSA,2007,20071002,1500,18.5572,-43.0578,22,
2007271N14334,MELISSA,2007,20071002,1800,18.9,-43.5,25,
2007271N14334,MELISSA,2007,20071002,2100,19.2074,-43.9927,25,
2007271N14334,MELISSA,2007,20071003,0000,19.5,-44.5,25,
2007271N14334,MELISSA,2007,20071003,0300,19.7999,-45.0002,25,
2007271N14334,MELISSA,2007,20071003,0600,20.1,-45.5,25,
2007271N14334,MELISSA,2007,20071003,0900,20.3999,-46.0002,25,
2007271N14334,MELISSA,2007,20071003,1200,20.7,-46.5,25,
2007271N14334,MELISSA,2007,20071003,1500,21.0147,-46.9851,27,
2007271N14334,MELISSA,2007,20071003,1800,21.3,-47.5,30,
2007271N14334,MELISSA,2007,20071003,2100,21.5226,-48.1001,27,
2007271N14334,MELISSA,2007,20071004,0000,21.7,-48.7,25,
2007271N14334,MELISSA,2007,20071004,0300,21.8497,-49.2153,25,
2007271N14334,MELISSA,2007,20071004,0600,22,-49.7,25,
2007271N14334,MELISSA,2007,20071004,0900,22.1701,-50.2301,25,
2007271N14334,MELISSA,2007,20071004,1200,22.4,-50.7,25,
2007271N14334,MELISSA,2007,20071004,1500,22.7347,-51.0301,25,
2007271N14334,MELISSA,2007,20071004,1800,23.1,-51.3,25,
2007271N14334,MELISSA,2007,20071004,2100,23.4074,-51.6002,25,
2007271N14334,MELISSA,2007,20071005,0000,23.7,-51.9,25,
2007271N14334,MELISSA,2007,20071005,0300,24.03,-52.2074,25,
2007271N14334,MELISSA,2007,20071005,0600,24.3,-52.5,25,
2007271N14334,MELISSA,2007,20071005,0900,24.4374,-52.7577,22,
2007271N14334,MELISSA,2007,20071005,1200,24.5,-53,20,
2007271N14334,MELISSA,2007,20071005,1500,24.5501,-53.2474,20,
2007271N14334,MELISSA,2007,20071005,1800,24.6,-53.5,20,
2007297N18300,NOEL,2007,20071024,0000,18,-60.2,20,
2007297N18300,NOEL,2007,20071024,0300,17.9951,-60.45,22,
2007297N18300,NOEL,2007,20071024,0600,18,-60.7,25,
2007297N18300,NOEL,2007,20071024,0900,18.0275,-60.9501,25,
2007297N18300,NOEL,2007,20071024,1200,18.1,-61.2,25,
2007297N18300,NOEL,2007,20071024,1500,18.2274,-61.4425,25,
2007297N18300,NOEL,2007,20071024,1800,18.4,-61.7,25,
2007297N18300,NOEL,2007,20071024,2100,18.6,-61.9925,25,
2007297N18300,NOEL,2007,20071025,0000,18.8,-62.3,25,
2007297N18300,NOEL,2007,20071025,0300,18.9725,-62.6,25,
2007297N18300,NOEL,2007,20071025,0600,19.1,-62.9,25,
2007297N18300,NOEL,2007,20071025,0900,19.18,-63.2,25,
2007297N18300,NOEL,2007,20071025,1200,19.2,-63.5,25,
2007297N18300,NOEL,2007,20071025,1500,19.1799,-63.7925,25,
2007297N18300,NOEL,2007,20071025,1800,19.1,-64.1,25,
2007297N18300,NOEL,2007,20071025,2100,19.0024,-64.4272,25,
2007297N18300,NOEL,2007,20071026,0000,18.8,-64.8,25,
2007297N18300,NOEL,2007,20071026,0300,18.4374,-65.2276,25,
2007297N18300,NOEL,2007,20071026,0600,18,-65.7,25,
